SEXO,EDAD,NIVEL_EDUCATIVO,TUVO_TRABAJO,BUSCA_OTRO_TRABAJO,TAMANO_EMPRESA,QUIERE_MAS_HORAS,INGRESO_PRINCIPAL,SEGURO_SALUD,DIAS_AUSENTE,DISCAPACIDAD,ETNIA_2,ETNIA_3,ETNIA_4,ETNIA_5,ETNIA_6,ETNIA_7,ETNIA_8,ETNIA_9,TIPO_TRABAJADOR_2.0,TIPO_TRABAJADOR_3.0,TIPO_TRABAJADOR_4.0,TIPO_TRABAJADOR_6.0,TIPO_TRABAJADOR_7.0,TIPO_TRABAJADOR_8.0,TIPO_TRABAJADOR_9.0,NIVEL_OCUPACION_2,NIVEL_OCUPACION_3,NIVEL_OCUPACION_4,REGISTRO_SUNAT_2.0,REGISTRO_SUNAT_3.0,LIBROS_CONTABLES_2.0,FRECUENCIA_PAGO_2.0,FRECUENCIA_PAGO_3.0,FRECUENCIA_PAGO_4.0,FRECUENCIA_PAGO_5.0
0,0.9728931470512943,4,1,0.0,1.0,0.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.354767110056155,6,1,0.0,1.0,1.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-1.2029631802447995,6,1,0.0,1.0,0.0,-0.8281842824112781,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.21387349799451735,4,1,0.0,1.0,0.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.2921396013766672,4,1,0.0,1.0,0.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1,-0.494544841125141,9,1,0.0,1.0,1.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.4053684199932732,5,1,0.0,1.0,1.0,-0.8281842824112781,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,-0.1909369815024303,6,1,1.0,1.0,1.0,-0.8281842824112781,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-1.0511592504334442,8,0,1.0,1.0,1.0,-0.8281842824112781,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,1.3777036265482419,4,1,0.0,1.0,0.0,-0.8285874509548039,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.2535644901819178,6,1,1.0,1.0,1.0,-0.8285874509548039,5,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.1246970768626496,4,1,0.0,1.0,0.0,-0.8285874509548039,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.2644748079316358,6,1,0.0,1.0,0.0,-0.8289906194983296,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.2535644901819178,10,1,0.0,1.0,0.0,-0.8318127993030102,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,-1.1017605603705625,6,1,0.0,1.0,0.0,-0.8322159678465361,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,1.5295075563595972,6,1,0.0,1.0,0.0,-0.8322159678465361,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.4162787377429912,9,1,0.0,1.0,0.0,-0.8322159678465361,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.08973436162819338,6,1,0.0,1.0,1.0,-0.8322159678465361,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.6463487709364965,6,1,0.0,1.0,0.0,-0.8322159678465361,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.618683977491465,6,1,0.0,1.0,0.0,-0.8322159678465361,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.2029631802447995,6,1,1.0,1.0,0.0,-0.8334254734771135,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.5295075563595972,4,1,0.0,1.0,0.0,-0.8338286420206392,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.8210892172399389,4,1,0.0,1.0,0.0,-0.8342318105641651,5,0.0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.2258996967368865,4,1,0.0,1.0,0.0,-0.8350381476512166,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.7198865973657019,3,1,1.0,1.0,1.0,-0.8354413161947425,5,0.0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.1909369815024303,6,1,1.0,1.0,0.0,-0.8354413161947425,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.3656774278058727,5,1,0.0,1.0,0.0,-0.8358444847382682,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.6969500808736149,10,0,0.0,1.0,0.0,-0.8362476532817941,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.3777036265482419,6,1,0.0,1.0,0.0,-0.8362476532817941,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.08973436162819338,12,1,0.0,1.0,0.0,-0.8362476532817941,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.9728931470512943,10,1,1.0,1.0,1.0,-0.8362476532817941,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.11267087812028044,3,0,0.0,1.0,1.0,-0.8362476532817941,5,0.0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.0511592504334442,6,1,0.0,1.0,1.0,-0.8362476532817941,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,-1.354767110056155,5,1,0.0,1.0,1.0,-0.8362476532817941,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.074095766925531,10,0,0.0,1.0,0.0,-0.8398761701735262,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.0234944569884126,11,1,0.0,1.0,1.0,-0.8402793387170521,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.9728931470512943,6,1,0.0,1.0,1.0,-0.8402793387170521,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.5957474609993779,6,1,0.0,1.0,0.0,-0.8402793387170521,5,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.7319127961080711,9,1,0.0,1.0,0.0,-0.8410856758041036,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.6813114861709526,1,1,0.0,1.0,0.0,-0.8443110241523101,5,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.9499566305592072,9,1,0.0,1.0,1.0,-0.8451173612393617,1,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.011468258246043524,6,1,0.0,2.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,-1.3041658001190364,10,1,0.0,1.0,0.0,-0.8455205297828874,6,0.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.039133051691074935,6,1,0.0,1.0,1.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.7319127961080711,2,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.1246970768626496,9,1,1.0,1.0,1.0,-0.8455205297828874,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.6692852874285835,4,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,0.7198865973657019,4,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.0234944569884126,6,1,0.0,1.0,0.0,-0.8455205297828874,6,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,1.3777036265482419,6,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.11267087812028044,6,1,0.0,1.0,1.0,-0.8455205297828874,5,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.494544841125141,4,1,1.0,1.0,1.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-1.2535644901819178,5,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.9499566305592072,4,1,0.0,1.0,1.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1,-1.3041658001190364,6,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,0.6692852874285835,5,1,0.0,1.0,1.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.0511592504334442,11,1,0.0,5.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.3933422212509041,6,1,0.0,1.0,0.0,-0.8455205297828874,5,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,0.11267087812028044,6,1,0.0,1.0,0.0,-0.8459236983264132,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.11267087812028044,6,1,0.0,1.0,1.0,-0.8459236983264132,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.3933422212509041,6,0,0.0,1.0,0.0,-0.8459236983264132,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.5451461510622595,5,1,0.0,1.0,0.0,-0.8459236983264132,5,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.11267087812028044,1,1,1.0,1.0,1.0,-0.8475363725005164,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.4789062464224787,5,1,0.0,1.0,0.0,-0.848342709587568,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.14033567156531185,6,0,0.0,1.0,1.0,-0.8499553837616712,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.6463487709364965,6,1,1.0,1.0,1.0,-0.8499553837616712,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.2535644901819178,6,0,0.0,1.0,1.0,-0.850358552305197,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.175298386799768,6,1,0.0,1.0,1.0,-0.8507617208487228,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0.06206956818316198,6,0,0.0,1.0,0.0,-0.8511648893922485,1,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.3933422212509041,3,1,0.0,1.0,1.0,-0.8511648893922485,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.074095766925531,6,0,0.0,1.0,1.0,-0.8515680579357744,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.074095766925531,5,0,0.0,1.0,0.0,-0.8519712264793002,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.494544841125141,6,1,0.0,1.0,0.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.2921396013766672,6,1,0.0,1.0,0.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.8210892172399389,6,1,0.0,1.0,1.0,-0.852374395022826,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.6692852874285835,6,1,0.0,1.0,0.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.152361870307681,10,1,0.0,1.0,1.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.6692852874285835,11,1,0.0,1.0,0.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.7198865973657019,5,1,0.0,2.0,0.0,-0.852374395022826,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.0511592504334442,8,1,0.0,1.0,1.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.8993553206220887,5,1,0.0,1.0,0.0,-0.852374395022826,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.4162787377429912,9,1,0.0,1.0,0.0,-0.852374395022826,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.1017605603705625,6,1,0.0,1.0,0.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.24153829143954877,9,1,0.0,1.0,0.0,-0.852374395022826,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.6463487709364965,10,0,0.0,1.0,1.0,-0.852374395022826,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.618683977491465,6,0,0.0,1.0,1.0,-0.8539870691969292,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.2644748079316358,4,1,1.0,1.0,1.0,-0.854390237740455,6,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1.2258996967368865,6,1,0.0,1.0,0.0,-0.854390237740455,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.4439435311880226,6,1,0.0,2.0,1.0,-0.854390237740455,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.4053684199932732,5,1,0.0,1.0,1.0,-0.854390237740455,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,2.389729825290611,3,1,0.0,1.0,0.0,-0.8576155860886614,1,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.2921396013766672,6,1,1.0,1.0,0.0,-0.8580187546321871,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.011468258246043524,5,1,0.0,1.0,1.0,-0.858421923175713,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.276501006674005,3,1,0.0,1.0,0.0,-0.8596314288062904,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.618683977491465,10,1,0.0,1.0,1.0,-0.860437765893342,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5295075563595972,3,1,0.0,1.0,0.0,-0.860437765893342,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.2029631802447995,6,1,0.0,1.0,0.0,-0.860437765893342,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.7825141060451895,4,0,0.0,1.0,0.0,-0.860437765893342,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.2644748079316358,8,1,1.0,1.0,1.0,-0.860437765893342,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.21387349799451735,5,1,0.0,1.0,0.0,-0.8628567771544967,1,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.1246970768626496,6,1,0.0,1.0,0.0,-0.8632599456980226,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.354767110056155,6,1,1.0,1.0,1.0,-0.8632599456980226,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1.175298386799768,5,1,0.0,1.0,0.0,-0.8632599456980226,1,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,-1.4559697299303918,5,1,1.0,1.0,1.0,-0.8632599456980226,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.7198865973657019,8,1,0.0,1.0,0.0,-0.8632599456980226,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,1.276501006674005,9,1,0.0,1.0,0.0,-0.8632599456980226,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.5295075563595972,4,1,0.0,1.0,1.0,-0.8632599456980226,5,0.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,1.276501006674005,9,0,0.0,1.0,1.0,-0.8632599456980226,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.011468258246043524,9,1,1.0,1.0,0.0,-0.8644694513286,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,1.5295075563595972,9,1,0.0,1.0,1.0,-0.8644694513286,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.5174813576172281,6,1,1.0,1.0,1.0,-0.8672916311332806,6,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.175298386799768,10,1,0.0,1.0,1.0,-0.8672916311332806,1,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.06206956818316198,9,1,0.0,1.0,0.0,-0.8676947996768063,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.46688004768010966,5,1,1.0,1.0,0.0,-0.868501136763858,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.1909369815024303,9,1,0.0,1.0,1.0,-0.868501136763858,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.06206956818316198,6,1,0.0,1.0,1.0,-0.8713233165685386,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.494544841125141,4,1,1.0,1.0,1.0,-0.8717264851120643,5,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.5065710398675103,5,1,0.0,1.0,1.0,-0.8721296536555901,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.039133051691074935,6,1,0.0,1.0,0.0,-0.8725328221991159,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.9222918371141757,6,1,0.0,1.0,1.0,-0.8725328221991159,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.3041658001190364,6,1,0.0,1.0,0.0,-0.8725328221991159,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.7981527007478518,8,1,1.0,1.0,0.0,-0.8725328221991159,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.9222918371141757,6,1,0.0,1.0,0.0,-0.8741454963732191,1,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.0005579404963256,6,1,1.0,1.0,1.0,-0.8745486649167449,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-1.354767110056155,5,1,0.0,1.0,1.0,-0.8753550020037966,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.3933422212509041,6,1,0.0,1.0,1.0,-0.8765645076343739,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.276501006674005,5,1,0.0,1.0,0.0,-0.8765645076343739,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,1.074095766925531,6,0,0.0,1.0,1.0,-0.8765645076343739,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.9499566305592072,3,1,0.0,1.0,1.0,-0.8765645076343739,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0.46688004768010966,1,1,0.0,1.0,0.0,-0.8769676761778997,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0.3150761178687543,6,1,0.0,1.0,1.0,-0.8797898559825803,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-1.0511592504334442,5,1,1.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.08973436162819338,5,1,0.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-1.2535644901819178,9,0,1.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0.46688004768010966,5,1,0.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,-0.4439435311880226,9,1,0.0,1.0,0.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.1909369815024303,4,1,0.0,1.0,0.0,-0.8805961930696319,6,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,0.6692852874285835,4,1,1.0,1.0,1.0,-0.8805961930696319,5,0.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0,-0.494544841125141,5,1,0.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.494544841125141,6,0,0.0,1.0,1.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
1,-0.1909369815024303,5,1,0.0,1.0,0.0,-0.8805961930696319,6,0.0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,-0.24153829143954877,10,1,0.0,1.0,0.0,-0.8805961930696319,5,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
