SEXO,EDAD,NIVEL_EDUCATIVO,ETNIA,TUVO_TRABAJO,TIPO_TRABAJADOR,BUSCA_OTRO_TRABAJO,NIVEL_OCUPACION,REGISTRO_SUNAT,TAMANO_EMPRESA,QUIERE_MAS_HORAS,LIBROS_CONTABLES,FRECUENCIA_PAGO,INGRESO_PRINCIPAL,LIMIT_MOVIMIENTO,LIMIT_VISION,LIMIT_COMUNICACION,LIMIT_AUDICION,LIMIT_APRENDIZAJE,LIMIT_RELACION,SEGURO_SALUD,DIAS_AUSENTE
1,38,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,7000.0,2,2,2,2,2,2,2,2.0
1,36,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,7000.0,2,2,2,2,2,2,6,2.0
1,56,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,7000.0,2,2,2,2,2,2,1,2.0
1,51,6,5,1,1.0,2.0,1,1.0,1.0,2.0,,,7000.0,2,2,2,2,2,2,5,2.0
1,36,9,1,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,6999.0,2,2,2,2,2,2,1,2.0
2,34,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6999.0,2,2,2,2,2,2,3,2.0
1,56,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,6958.0,2,2,2,2,2,2,3,2.0
2,44,6,7,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,6900.0,2,2,2,2,2,2,5,2.0
1,50,11,1,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,6900.0,2,2,2,2,2,2,2,2.0
1,60,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6891.0,2,2,2,2,2,2,1,2.0
1,43,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6874.0,2,2,2,2,2,2,1,2.0
2,42,12,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6874.0,2,2,2,2,2,2,2,2.0
1,45,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,6874.0,2,2,2,2,2,2,3,2.0
2,50,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6874.0,2,2,2,2,2,2,1,2.0
2,30,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,3.0,6844.0,2,2,2,2,2,2,1,2.0
2,59,9,9,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,6835.0,2,2,2,2,2,2,6,2.0
2,58,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6825.0,2,2,2,2,2,2,3,2.0
1,41,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,6812.0,2,2,2,2,2,2,2,2.0
1,27,11,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,6800.0,2,2,2,2,2,2,5,2.0
2,48,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6751.0,2,2,2,2,2,2,3,2.0
1,53,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,6709.0,2,2,2,2,2,2,1,2.0
1,47,12,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,6699.0,2,2,2,2,2,2,1,2.0
1,39,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6668.0,2,2,2,2,2,2,1,2.0
1,59,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6668.0,2,2,2,2,2,2,1,2.0
2,39,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6650.0,2,2,2,2,2,2,4,2.0
1,35,10,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,6642.0,2,2,2,2,2,2,3,2.0
1,38,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,1.0,6600.0,2,2,2,2,2,2,5,2.0
1,57,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6583.0,2,2,2,2,2,2,1,2.0
1,48,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6583.0,2,2,2,2,2,2,3,2.0
1,37,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6570.0,2,2,2,2,2,2,1,2.0
1,53,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6560.0,2,2,2,2,2,2,1,2.0
1,59,12,7,1,3.0,2.0,1,,5.0,1.0,,4.0,6550.0,2,2,2,2,2,2,1,2.0
1,28,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6550.0,2,2,2,2,2,2,4,2.0
1,49,9,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,6526.0,2,2,2,2,2,2,1,2.0
1,50,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6511.0,2,2,2,2,2,2,1,2.0
2,37,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6500.0,2,2,2,2,2,2,1,2.0
1,55,9,7,1,1.0,2.0,1,1.0,1.0,2.0,,,6500.0,2,2,2,2,2,2,1,2.0
1,34,11,7,1,3.0,1.0,1,1.0,1.0,2.0,,4.0,6500.0,2,2,2,2,2,2,5,2.0
1,43,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6500.0,2,2,2,2,2,2,3,2.0
1,60,12,7,1,1.0,2.0,1,1.0,1.0,2.0,,,6500.0,2,2,2,2,2,2,3,2.0
1,52,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6442.0,2,2,2,2,2,2,3,2.0
1,41,6,7,1,1.0,2.0,1,3.0,1.0,2.0,2.0,,6425.0,2,2,2,2,2,2,6,2.0
1,33,11,7,1,3.0,1.0,1,1.0,5.0,2.0,,4.0,6418.0,2,2,2,2,2,2,3,2.0
1,38,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,6376.0,2,2,2,2,2,2,3,2.0
1,45,9,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6350.0,2,2,2,2,2,2,3,2.0
2,42,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6334.0,2,2,2,2,2,2,3,2.0
1,53,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,6333.0,2,2,2,2,2,2,1,2.0
2,29,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,6291.0,2,2,2,2,2,2,3,2.0
1,43,6,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,6260.0,2,2,2,2,2,2,3,2.0
2,36,11,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
1,35,11,7,2,3.0,2.0,1,1.0,4.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
1,58,12,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
2,56,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
2,62,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
2,32,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
1,40,11,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
1,41,11,7,2,3.0,2.0,1,1.0,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
2,55,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
1,46,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
2,39,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
1,58,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
1,53,9,8,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6251.0,2,2,2,2,2,2,1,2.0
1,65,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
2,62,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
1,49,11,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,6251.0,2,2,2,2,2,2,1,2.0
1,51,12,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,6251.0,2,2,2,2,2,2,3,2.0
2,22,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6249.0,2,2,2,2,2,2,1,2.0
2,26,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,6208.0,2,2,2,2,2,2,3,2.0
1,49,6,7,1,1.0,2.0,1,2.0,1.0,1.0,1.0,,6200.0,2,2,2,2,2,2,5,2.0
2,44,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6200.0,2,2,2,2,2,2,1,2.0
1,43,6,5,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,6160.0,2,2,2,2,2,2,6,2.0
2,38,6,7,2,1.0,2.0,1,2.0,1.0,2.0,1.0,,6155.0,2,2,2,2,2,2,5,2.0
1,75,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6150.0,2,2,2,2,2,2,1,2.0
2,36,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6150.0,2,2,2,2,2,2,1,2.0
2,57,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6134.0,2,2,2,2,2,2,1,2.0
1,26,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,6126.0,2,2,2,2,2,2,2,2.0
2,59,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6125.0,2,2,2,2,2,2,1,2.0
2,44,9,7,1,3.0,2.0,1,,5.0,1.0,,4.0,6124.0,2,2,2,2,2,2,1,2.0
2,39,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6075.0,2,2,2,2,2,2,1,2.0
1,29,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6074.0,2,2,2,2,2,2,3,2.0
1,31,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6051.0,2,2,2,2,2,2,3,2.0
2,26,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
2,39,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,3,2.0
1,33,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
2,60,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
1,55,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
1,35,9,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,6050.0,2,2,2,2,2,2,5,2.0
2,32,11,7,2,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
2,36,11,7,1,3.0,2.0,1,,5.0,1.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
2,42,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6050.0,2,2,2,2,2,2,1,2.0
2,35,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6042.0,2,2,2,2,2,2,2,2.0
1,35,6,7,1,3.0,2.0,1,1.0,4.0,2.0,,1.0,6029.0,2,2,2,2,2,2,5,2.0
1,40,12,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6025.0,2,2,2,2,2,2,3,2.0
1,48,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6012.0,2,2,2,2,2,2,1,2.0
1,71,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6000.0,2,2,2,2,2,2,4,2.0
2,56,11,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,6000.0,2,2,2,2,2,2,5,2.0
1,40,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6000.0,2,2,2,2,2,2,3,2.0
1,56,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,6000.0,2,2,2,2,2,2,4,2.0
1,23,5,7,1,1.0,2.0,1,1.0,1.0,2.0,,,6000.0,2,2,2,2,2,2,5,2.0
1,57,9,1,1,3.0,2.0,1,2.0,5.0,1.0,1.0,4.0,6000.0,2,2,2,2,2,2,1,2.0
1,31,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,6000.0,2,2,2,2,2,2,2,2.0
1,63,11,6,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,6000.0,2,2,2,2,2,2,1,2.0
2,52,11,7,1,1.0,2.0,1,1.0,2.0,2.0,,,6000.0,2,2,2,2,2,2,1,2.0
1,27,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,6000.0,2,2,2,2,2,2,1,2.0
1,55,11,6,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,6000.0,2,2,2,2,2,2,1,2.0
2,38,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,6000.0,2,2,2,2,2,2,3,2.0
1,53,12,7,1,1.0,2.0,1,1.0,1.0,2.0,,,6000.0,2,2,2,2,2,2,5,2.0
1,33,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5993.0,2,2,2,2,2,2,1,2.0
1,45,6,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,5965.0,2,2,2,2,2,2,1,2.0
1,46,9,1,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5959.0,2,2,2,2,2,2,1,2.0
1,38,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5958.0,2,2,2,2,2,2,1,2.0
2,46,11,7,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,5895.0,2,2,2,2,2,2,1,2.0
1,53,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5866.0,2,2,2,2,2,2,1,2.0
1,45,8,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,5862.0,2,2,2,2,2,2,5,2.0
1,68,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5850.0,2,2,2,2,2,2,1,2.0
1,34,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5834.0,2,2,2,2,2,2,1,2.0
2,56,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5833.0,2,2,2,2,2,2,3,2.0
1,31,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5833.0,2,2,2,2,2,2,1,2.0
2,36,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5811.0,2,2,2,2,2,2,1,2.0
1,67,11,7,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,5800.0,2,2,2,2,2,2,5,2.0
1,53,12,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,5800.0,2,2,2,2,2,2,1,2.0
1,58,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,5780.0,2,2,2,2,2,2,1,2.0
1,25,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5732.0,2,2,2,2,2,2,3,2.0
2,57,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5727.0,2,2,2,2,2,2,1,2.0
1,45,11,7,1,2.0,2.0,1,2.0,1.0,1.0,1.0,,5700.0,2,2,2,2,2,2,1,2.0
2,65,6,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5665.0,2,2,2,2,2,2,3,2.0
2,49,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5649.0,2,2,2,2,2,2,1,2.0
1,42,6,5,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,5626.0,2,2,2,2,2,2,6,2.0
2,26,11,7,1,3.0,1.0,1,1.0,3.0,1.0,,4.0,5625.0,2,2,2,2,2,2,3,2.0
1,67,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
2,28,11,7,1,3.0,2.0,1,1.0,2.0,1.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,33,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
2,56,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,46,12,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
2,57,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
2,34,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,48,11,6,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,35,9,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,42,9,5,1,3.0,2.0,1,,5.0,1.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,42,8,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5625.0,2,2,2,2,2,2,1,2.0
1,52,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5625.0,2,2,2,2,2,2,3,2.0
2,63,4,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,5610.0,2,2,2,2,2,2,5,2.0
2,39,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,5584.0,2,2,2,2,2,2,1,2.0
1,71,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5558.0,2,2,2,2,2,2,1,2.0
2,50,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5550.0,2,2,2,2,2,2,1,2.0
2,47,3,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,5517.0,2,2,2,2,2,2,4,2.0
1,31,11,7,1,3.0,2.0,1,,5.0,1.0,,4.0,5500.0,2,2,2,2,2,2,5,2.0
1,48,8,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,5500.0,2,2,2,2,2,2,5,2.0
1,68,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5500.0,2,2,2,2,2,2,4,2.0
1,30,10,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5500.0,2,2,2,2,2,2,5,2.0
2,33,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5499.0,2,2,2,2,2,2,3,2.0
2,66,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5467.0,2,2,2,2,2,2,1,2.0
2,50,12,7,1,3.0,2.0,1,,5.0,1.0,,4.0,5450.0,2,2,2,2,2,2,1,2.0
1,46,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5438.0,2,2,2,2,2,2,3,2.0
1,32,9,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,5430.0,2,2,2,2,2,2,3,2.0
1,46,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5426.0,2,2,2,2,2,2,3,2.0
1,61,4,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,5417.0,2,2,2,2,2,2,1,2.0
2,49,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5415.0,2,2,2,2,2,2,2,2.0
2,60,4,9,1,1.0,2.0,1,3.0,1.0,2.0,2.0,,5400.0,2,2,2,2,2,2,2,2.0
1,53,9,7,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,5400.0,2,2,2,2,2,2,1,2.0
1,65,5,7,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,5400.0,2,2,2,2,2,2,5,2.0
1,46,9,1,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5396.0,2,2,2,2,2,2,1,2.0
2,44,11,7,1,3.0,2.0,1,1.0,2.0,1.0,,4.0,5374.0,2,2,2,2,2,2,3,2.0
1,34,9,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,5360.0,2,2,2,2,2,2,1,2.0
1,49,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,5350.0,2,2,2,2,2,2,5,2.0
1,48,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5332.0,2,2,2,2,2,2,1,2.0
1,34,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,5332.0,2,2,2,2,2,2,3,2.0
1,34,9,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,5317.0,2,2,2,2,2,2,3,2.0
1,27,11,7,1,3.0,2.0,1,,5.0,1.0,,4.0,5250.0,2,2,2,2,2,2,1,2.0
2,54,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5250.0,2,2,2,2,2,2,3,2.0
1,54,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5250.0,2,2,2,2,2,2,3,2.0
2,39,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5217.0,2,2,2,2,2,2,1,2.0
1,58,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5200.0,2,2,2,2,2,2,1,2.0
1,45,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5199.0,2,2,2,2,2,2,1,2.0
1,39,6,7,1,3.0,1.0,1,1.0,3.0,2.0,,2.0,5196.0,2,2,2,2,2,2,1,2.0
2,35,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5179.0,2,2,2,2,2,2,3,2.0
1,47,6,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,5176.0,2,2,2,2,2,2,5,2.0
1,61,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5166.0,2,2,2,2,2,2,3,2.0
1,27,6,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5166.0,2,2,2,2,2,2,1,2.0
1,40,11,7,2,3.0,2.0,1,1.0,3.0,2.0,,4.0,5166.0,2,2,2,2,2,2,3,2.0
1,36,6,7,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,5159.0,2,2,2,2,2,2,5,2.0
1,43,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,3.0,5155.0,2,2,2,2,2,2,1,2.0
1,41,12,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5134.0,2,2,2,2,2,2,3,2.0
2,32,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,5125.0,2,2,2,2,2,2,1,2.0
2,26,11,6,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5124.0,2,2,2,2,2,2,3,2.0
1,31,6,1,1,3.0,2.0,1,1.0,3.0,1.0,,2.0,5109.0,2,2,2,2,2,2,3,2.0
1,56,8,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5109.0,2,2,2,2,2,2,1,2.0
1,46,10,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5100.0,2,2,2,2,2,2,6,2.0
2,54,10,6,1,2.0,2.0,1,2.0,1.0,1.0,1.0,,5090.0,2,2,2,2,2,2,2,2.0
2,63,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5087.0,2,2,2,2,2,2,1,2.0
1,37,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5083.0,2,2,2,2,2,2,4,2.0
2,60,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5075.0,2,2,2,2,2,2,1,2.0
1,43,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5075.0,2,2,2,2,2,2,3,2.0
1,54,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,5071.0,2,2,2,2,2,2,1,2.0
1,29,10,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,5067.0,2,2,2,2,2,2,3,2.0
2,47,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5066.0,2,2,2,2,2,2,3,2.0
1,29,9,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5060.0,2,2,2,2,2,2,2,2.0
2,68,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5050.0,2,2,2,2,2,2,1,2.0
2,67,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5050.0,2,2,2,2,2,2,1,2.0
1,40,12,1,1,3.0,2.0,1,,5.0,2.0,,4.0,5050.0,2,2,2,2,2,2,1,2.0
1,25,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,5033.0,2,2,2,2,2,2,5,2.0
2,60,12,7,1,3.0,2.0,1,,5.0,1.0,,4.0,5025.0,2,2,2,2,2,2,1,2.0
1,32,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5025.0,2,2,2,2,2,2,4,2.0
1,31,6,1,1,3.0,2.0,1,1.0,4.0,2.0,,2.0,5010.0,2,2,2,2,2,2,1,2.0
1,50,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5000.0,2,2,2,2,2,2,3,2.0
1,47,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5000.0,2,2,2,2,2,2,5,2.0
1,58,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
2,44,9,7,1,2.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
1,41,10,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
1,34,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
1,43,11,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,5000.0,2,2,2,2,2,2,5,2.0
1,47,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
1,38,11,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
1,70,12,7,1,2.0,2.0,1,1.0,1.0,1.0,,,5000.0,2,2,2,2,2,2,1,2.0
2,42,9,7,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,5000.0,2,2,2,2,2,2,5,2.0
1,66,12,9,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,5000.0,2,2,2,2,2,2,4,2.0
1,46,6,7,1,1.0,2.0,1,1.0,1.0,1.0,,,5000.0,2,2,2,2,2,2,5,2.0
1,29,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5000.0,2,2,2,2,2,2,3,2.0
1,42,6,6,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,5000.0,2,2,2,2,2,2,2,2.0
1,44,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,1,2.0
2,52,8,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,1,2.0
1,46,9,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
2,36,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
1,60,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
1,59,6,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,1,2.0
2,61,11,1,1,1.0,2.0,1,1.0,1.0,1.0,,,5000.0,2,2,2,2,2,2,1,2.0
1,56,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,5000.0,2,2,2,2,2,2,5,2.0
2,34,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
1,37,10,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,5,2.0
2,33,11,7,1,1.0,2.0,1,1.0,1.0,1.0,,,5000.0,2,2,2,2,2,2,3,2.0
1,68,12,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,5000.0,2,2,2,2,2,2,1,2.0
1,60,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,5000.0,2,2,2,2,2,2,2,2.0
